,Review_Rating,ABV,Name,Style
3919,4.5,8.0,Tyttebær,American Wild Ale
1763,4.0,12.0,Bell's Batch 7000,American Double / Imperial Stout
1121,3.0,10.0,Hop Dam Triple IPA,American Double / Imperial IPA
708,4.5,10.6,Founders CBS Imperial Stout,American Double / Imperial Stout
974,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
1699,3.0,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
3268,4.5,11.0,Cuvee De Tomme,American Wild Ale
4861,4.5,10.0,Ryan Sullivan's Imperial Stout,Russian Imperial Stout
4819,4.0,9.5,Ramstein Winter Wheat,Weizenbock
2838,4.0,13.6,Dark Horse Double Crooked Tree IPA,American Double / Imperial IPA
1649,4.0,18.0,World Wide Stout,American Double / Imperial Stout
4273,4.5,9.5,Detour Double India Pale Ale,American Double / Imperial IPA
3948,4.0,8.5,Double Wide I.P.A.,American Double / Imperial IPA
4257,4.0,,Cascade Hopped Rye 75,Rye Beer
4342,4.5,9.6,Freshly Überhopped (During Our Boil),American Double / Imperial IPA
3720,4.5,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
1450,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4294,3.0,10.5,Ephraim,American Double / Imperial IPA
3183,4.5,10.0,The Oracle,American Double / Imperial IPA
2205,4.5,10.0,Burton Baton,American Double / Imperial IPA
1162,1.5,11.2,Old Rasputin XII,Russian Imperial Stout
3205,3.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
4374,4.0,10.0,Shackamaximum,American Double / Imperial Stout
375,4.0,8.6,Double IPA (Brewmaster Series),American Double / Imperial IPA
720,4.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
4789,4.0,10.5,Colorado Ithaca,Russian Imperial Stout
3533,3.5,8.6,Nelson Imperial IPA,American Double / Imperial IPA
4456,3.5,9.5,Amazing Grace Ale,American Wild Ale
979,4.0,8.5,YuleSmith (Summer),American Double / Imperial IPA
2014,4.0,8.0,Pliny The Elder,American Double / Imperial IPA
3052,4.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1660,4.5,10.4,Left Hand Imperial Stout,Russian Imperial Stout
840,3.5,7.9,Brewmaster's Premium Reserve Russian Imperial Stout,Russian Imperial Stout
4007,4.0,11.5,Urthel Samaranth,Quadrupel (Quad)
288,3.5,12.0,Bell's Batch 7000,American Double / Imperial Stout
3475,4.5,18.0,World Wide Stout,American Double / Imperial Stout
4874,4.5,18.0,World Wide Stout,American Double / Imperial Stout
1752,4.5,10.0,Hel & Verdoemenis 666,Russian Imperial Stout
1892,4.0,9.2,Samuel Adams Imperial Stout,Russian Imperial Stout
1020,4.5,11.0,Choklat,American Double / Imperial Stout
964,4.5,10.0,Duck-Rabbit Rabid Duck,Russian Imperial Stout
599,5.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
495,3.5,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
2648,3.5,8.5,Hop Wallop,American Double / Imperial IPA
75,3.0,10.0,Lozen Boer,Quadrupel (Quad)
923,4.0,9.6,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
2768,4.0,11.0,Imperial Stout,Russian Imperial Stout
2268,4.0,9.6,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
3091,5.0,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
630,4.0,7.5,Bell's Java Stout,American Double / Imperial Stout
3656,2.5,10.0,Hercules Double IPA,American Double / Imperial IPA
2225,4.0,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
1732,3.0,8.2,Stegmaier 100th Anniversary IPA,American Double / Imperial IPA
2246,5.0,9.6,LongShot Double IPA,American Double / Imperial IPA
2558,4.0,6.0,SurlyFest,Rye Beer
3999,4.5,7.0,Lips Of Faith - Eric's Ale,American Wild Ale
2035,4.0,10.0,Ivan The Terrible,Russian Imperial Stout
1057,4.0,8.0,Chainsaw Double IPA,American Double / Imperial IPA
686,4.0,8.0,Veritas 004,American Wild Ale
1948,3.0,9.25,Shipyard XXXX IPA (Pugsley's Signature Series),American Double / Imperial IPA
3163,4.5,8.0,Ommegeddon,American Wild Ale
4569,4.0,11.0,Choklat,American Double / Imperial Stout
3642,4.0,9.0,Hop Henge Experimental IPA,American Double / Imperial IPA
4989,2.5,7.2,La Roja,American Wild Ale
1324,4.5,11.5,Double Dog Double Pale Ale,American Double / Imperial IPA
4305,4.5,8.5,Bourbon Barrel Aged Double IPA,American Double / Imperial IPA
1882,4.5,9.0,Thumb Print IIPA,American Double / Imperial IPA
3494,3.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
2802,3.5,4.0,Petit Obscura,American Wild Ale
3212,4.0,11.5,Marshal Zhukov's Imperial Stout - 4 Roses Aged,Russian Imperial Stout
2766,3.5,8.0,Boon Oude Geuze Mariage Parfait,Gueuze
3771,3.5,8.2,Schneider Aventinus,Weizenbock
4132,4.0,8.6,Sweetwater Dank Tank Border Hopper,American Double / Imperial IPA
3093,4.0,8.5,Heerenbier,Flanders Red Ale
3128,4.0,7.1,Imperial Stout,American Double / Imperial Stout
320,3.5,9.1,Dark Intrigue,Russian Imperial Stout
3193,4.5,9.1,Storm King Stout,Russian Imperial Stout
1759,2.5,32.0,Tactical Nuclear Penguin,American Double / Imperial Stout
871,4.5,9.2,30th Anniversary - Fritz And Ken's Ale,American Double / Imperial Stout
4993,4.0,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
1293,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1175,4.0,8.1,Big Bear Black Stout,American Double / Imperial Stout
2441,4.5,8.0,Weizen Bock,Weizenbock
3013,2.5,,El Diablo Deluxe,American Wild Ale
1988,5.0,13.0,Bourbon County Brand Coffee Stout,American Double / Imperial Stout
3696,5.0,11.0,Pliny The Younger,American Double / Imperial IPA
1072,5.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
2544,4.5,8.5,Grande Noirceur,Russian Imperial Stout
2742,5.0,9.5,Allagash Interlude,American Wild Ale
3040,3.0,9.5,Hop Monster,American Double / Imperial IPA
1412,4.0,9.2,Baird / Ishii / Stone Japanese Green Tea IPA,American Double / Imperial IPA
2495,4.5,9.5,Oak Aged Yeti Imperial Stout,Russian Imperial Stout
4006,3.5,9.0,Green Flash Palate Wrecker (Hamilton's 2nd Annie Ale),American Double / Imperial IPA
2964,4.0,10.5,Rigor Mortis ABT,Quadrupel (Quad)
2642,3.0,12.0,Smuttynose Gravitation (Big Beer Series),Quadrupel (Quad)
3248,4.5,9.0,Big Barrel Double IPA,American Double / Imperial IPA
4881,4.5,8.2,Schneider-Brooklyner Hopfen-Weisse,Weizenbock
858,3.0,10.0,Hercules Double IPA,American Double / Imperial IPA
2713,4.0,9.5,Raven's Eye Imperial Stout,Russian Imperial Stout
4466,4.5,12.0,Older Viscosity,American Double / Imperial Stout
2064,4.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
3270,3.0,9.0,Great Lakes Blackout Stout,Russian Imperial Stout
3283,4.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
3907,4.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
2729,5.0,8.0,Hop Stoopid,American Double / Imperial IPA
4523,4.0,10.0,Allagash FOUR,Quadrupel (Quad)
1024,3.5,6.6,Founders Red's Rye PA,Rye Beer
3816,4.5,9.0,Whoop Pass IPA,American Double / Imperial IPA
2282,4.5,11.0,Black Flag Imperial Stout,American Double / Imperial Stout
1782,4.5,8.1,Terrapin Coffee Oatmeal Imperial Stout,American Double / Imperial Stout
1070,3.5,10.0,Stoudt's Double IPA (India Pale Ale),American Double / Imperial IPA
1207,4.5,10.0,Bell's Hopslam Ale,American Double / Imperial IPA
3109,4.0,8.0,Hop Rod Rye,Rye Beer
7,4.0,12.2,Barrel Aged Yeti,Russian Imperial Stout
3693,3.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1340,4.0,6.5,Boon Oude Geuze,Gueuze
861,4.5,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
4096,5.0,9.3,Joshua Norton Imperial Stout,Russian Imperial Stout
4469,4.0,10.0,Burton Baton,American Double / Imperial IPA
1562,4.0,11.5,Stone Imperial Russian Stout Aged In Bourbon Barrels,Russian Imperial Stout
3909,4.0,11.5,Urthel Samaranth,Quadrupel (Quad)
2651,3.5,11.0,The Dogfather (Bourbon Barrel Aged),American Double / Imperial Stout
3635,4.0,9.3,Czar Jack Imperial Stout,Russian Imperial Stout
1690,3.5,10.5,Mojo Risin' Double IPA,American Double / Imperial IPA
4735,4.0,10.0,Oak Aged Imperial Stout,American Double / Imperial Stout
833,4.0,9.1,Great Lakes Lake Erie Monster,American Double / Imperial IPA
4403,3.5,9.5,Chocolate Oak Aged Yeti,American Double / Imperial Stout
1756,5.0,10.5,Ten FIDY,Russian Imperial Stout
2623,1.5,10.0,BrewDog Paradox Smokehead (Batch 015) - Smokehead,American Double / Imperial Stout
1419,4.0,13.0,Bourbon County Brand Coffee Stout,American Double / Imperial Stout
748,5.0,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
1586,4.5,10.5,Ten FIDY,Russian Imperial Stout
3749,5.0,11.2,Old Rasputin XII,Russian Imperial Stout
508,4.5,13.0,Black Damnation III - Black Mes,American Double / Imperial Stout
3556,4.0,6.75,Never Say Rye,Rye Beer
816,5.0,11.2,Mokah,American Double / Imperial Stout
3228,4.5,8.0,White Knuckle Double IPA,American Double / Imperial IPA
4240,4.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
1445,4.0,9.5,Dreadnaught IPA,American Double / Imperial IPA
973,4.5,14.0,Dark Horse Bourbon Barrel Aged Plead The 5th,Russian Imperial Stout
1572,4.5,10.9,Beer Geek Brunch Weasel,American Double / Imperial Stout
1762,4.5,11.0,Imperial Stout,Russian Imperial Stout
1549,3.5,9.6,LongShot Double IPA,American Double / Imperial IPA
3216,2.0,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
2874,4.5,10.4,Jahva (Imperial Coffee Stout),American Double / Imperial Stout
2606,3.5,7.0,Samuel Smith's Imperial Stout,Russian Imperial Stout
2629,4.0,7.3,Erdinger Weissbier Pikantus,Weizenbock
3561,4.0,9.5,Brewer's Reserve Bourbon Barrel Stout,American Double / Imperial Stout
264,4.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
2462,4.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
461,3.5,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
958,5.0,9.1,Storm King Stout,Russian Imperial Stout
2610,4.0,8.1,"Madrugada Obscura, Dark Dawn Stout",American Double / Imperial Stout
2498,4.5,,Lemongrass Rye,Rye Beer
380,4.5,6.6,Founders Red's Rye PA,Rye Beer
2206,4.5,11.0,Serpent's Stout,American Double / Imperial Stout
1085,3.5,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4122,4.0,9.7,Dark Truth Stout,American Double / Imperial Stout
2166,3.5,10.0,Hop 15,American Double / Imperial IPA
695,4.5,8.5,Alphalpha,American Double / Imperial IPA
2335,4.5,7.85,Lagunitas Sucks Holiday Ale,American Double / Imperial IPA
3315,4.0,9.2,Blue Point (Sour) Cherry Imperial Stout,Russian Imperial Stout
256,4.0,8.5,Grande Noirceur,Russian Imperial Stout
104,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
326,4.5,6.0,SurlyFest,Rye Beer
3828,4.0,8.5,DuganA IPA,American Double / Imperial IPA
4779,1.5,10.5,Stone Belgo Anise Imperial Russian Stout,Russian Imperial Stout
3862,4.0,8.0,Obovoid Oak-Aged Oatmeal Stout,Russian Imperial Stout
1808,5.0,8.2,Schneider Aventinus,Weizenbock
3534,3.0,6.0,Duchesse De Bourgogne,Flanders Red Ale
2309,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
2003,4.0,9.5,Lips Of Faith - Clutch Collabeeration,American Wild Ale
3275,2.5,9.7,Left Coast Hop Juice,American Double / Imperial IPA
4743,4.0,8.5,Terrapin Rye Squared,American Double / Imperial IPA
1423,4.0,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
129,4.0,11.0,Oat (Imperial Oatmeal Stout),American Double / Imperial Stout
91,4.5,6.0,Drie Fonteinen Oude Geuze,Gueuze
416,4.0,10.0,YouEnjoyMyStout,Russian Imperial Stout
559,4.0,8.5,Noble Benny Imperial Ale,American Double / Imperial IPA
1824,4.5,6.0,Rodenbach Grand Cru,Flanders Red Ale
1356,4.0,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
2899,5.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
3940,4.5,9.8,Empire Strikes Black Imperial Stout - Beer Camp #6,Russian Imperial Stout
4259,4.0,11.5,Hunahpu's Imperial Stout,American Double / Imperial Stout
336,4.5,9.75,Unplugged Abt,Quadrupel (Quad)
3003,4.0,10.0,Sour Cherry Imperial Stout,American Double / Imperial Stout
4166,4.5,11.0,Serpent's Stout,American Double / Imperial Stout
204,5.0,10.0,The Oracle,American Double / Imperial IPA
2779,2.5,8.7,Imperial IPA,American Double / Imperial IPA
4020,4.0,10.2,Sui Generis,American Wild Ale
2179,4.5,8.0,Boon Oude Geuze Mariage Parfait,Gueuze
1426,4.5,8.0,Imperial Stout (Brewmaster Reserve 2008),American Double / Imperial Stout
1061,3.5,41.0,Sink The Bismarck!,American Double / Imperial IPA
2262,4.0,9.0,Illumination Double IPA,American Double / Imperial IPA
160,4.0,11.7,Eleven,American Double / Imperial IPA
1222,4.5,11.0,The Abyss,American Double / Imperial Stout
1409,4.5,10.0,Pannepot Grand Reserva,Quadrupel (Quad)
940,5.0,13.0,Bourbon County Brand Vanilla Stout,American Double / Imperial Stout
1665,5.0,8.0,Hop Rod Rye,Rye Beer
167,4.5,10.5,Bell's Expedition Stout,Russian Imperial Stout
690,4.0,8.5,Moylander Double IPA,American Double / Imperial IPA
2748,4.5,6.0,The Jaspers,Flanders Red Ale
4955,4.5,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
2326,3.5,6.6,Founders Red's Rye PA,Rye Beer
3549,3.5,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
3915,4.0,11.0,Choklat,American Double / Imperial Stout
3832,3.5,9.5,Dankenstein IIPA,American Double / Imperial IPA
245,4.0,10.2,Highland Imperial Kashmir IPA,American Double / Imperial IPA
2786,4.0,10.0,Stoudt's Double IPA (India Pale Ale),American Double / Imperial IPA
905,4.0,5.0,Route Des Épices (Ale Rousse Au Poivre),Rye Beer
1258,2.0,10.0,Ryan Sullivan's Imperial Stout,Russian Imperial Stout
522,4.0,6.0,La Folie,Flanders Red Ale
3747,5.0,9.0,Abrasive Ale,American Double / Imperial IPA
1283,4.0,13.0,Black Damnation III - Black Mes,American Double / Imperial Stout
4717,4.0,7.5,Beer Geek Breakfast,American Double / Imperial Stout
2825,2.0,8.25,Buried Hatchet Stout,American Double / Imperial Stout
2184,2.0,10.0,Oak Aged Imperial Stout,American Double / Imperial Stout
4165,3.0,9.2,471 IPA,American Double / Imperial IPA
4213,2.5,9.1,Storm King Stout,Russian Imperial Stout
4712,3.5,9.2,Double Bubble,American Double / Imperial IPA
1274,4.5,9.1,Portsmouth Imperial IPA,American Double / Imperial IPA
3293,3.0,8.2,Ghidorah Double IPA - Beer Camp #29,American Double / Imperial IPA
3277,4.5,13.0,Black Damnation Molen's 666 Edition,Russian Imperial Stout
4055,4.5,8.0,Hop Rod Rye,Rye Beer
212,4.0,9.3,Blackbeerd Imperial Stout,Russian Imperial Stout
1073,3.5,8.5,Hop Wallop,American Double / Imperial IPA
2870,4.5,9.0,Cuvee De Castleton,American Wild Ale
4638,4.0,8.0,Citra DIPA,American Double / Imperial IPA
2332,4.5,9.5,Yeti Imperial Stout,Russian Imperial Stout
2940,4.0,14.5,Bourbon County Brand Stout,American Double / Imperial Stout
1415,4.0,8.7,Moonglow Weizenbock,Weizenbock
1953,3.5,8.6,Steelhead Double India Pale Ale,American Double / Imperial IPA
3586,1.5,18.0,120 Minute IPA,American Double / Imperial IPA
2518,4.5,12.0,Plead The 5th Imperial Stout,Russian Imperial Stout
651,4.0,7.5,Dempsey's Petaluma Strong Ale,American Double / Imperial IPA
4532,4.5,9.5,Imperial Eclipse Stout - Four Roses Bourbon,American Double / Imperial Stout
3520,3.0,9.6,Smuttynose Big A IPA (Big Beer Series),American Double / Imperial IPA
1076,4.0,8.2,Schneider Aventinus,Weizenbock
1866,4.5,6.2,Sweetwater Crank Tank Rye'd Ale,Rye Beer
3580,4.0,5.0,De Koninck Amber,Flanders Red Ale
4943,4.0,,Molotov Hoptail Double IPA,American Double / Imperial IPA
2509,4.5,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
1493,4.5,6.0,Drie Fonteinen Doesjel,Gueuze
269,4.0,10.0,Hop 15,American Double / Imperial IPA
3682,4.0,9.4,Founders Double Trouble,American Double / Imperial IPA
4093,4.5,9.0,Imperial IPA,American Double / Imperial IPA
4925,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1182,4.0,10.0,Santa's Little Helper,Russian Imperial Stout
4473,2.5,7.5,Wild Thing,American Wild Ale
3259,4.0,,Brew Keeper Black Storm,Russian Imperial Stout
4518,4.0,8.1,"Madrugada Obscura, Dark Dawn Stout",American Double / Imperial Stout
856,4.0,7.5,Lips Of Faith - Le Terroir,American Wild Ale
1459,4.5,5.0,Lady Of The Woods,American Wild Ale
3756,4.5,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
604,3.5,11.3,Woodcut No. 5 - Oak-Aged Belgian Style Quad Ale,Quadrupel (Quad)
2823,4.0,9.0,Imperial Stout,Russian Imperial Stout
4346,4.0,9.0,"Stop, Hop And Roll DIPA",American Double / Imperial IPA
4383,4.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
551,3.5,9.5,Dreadnaught IPA,American Double / Imperial IPA
4086,5.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
3938,5.0,7.0,Supplication,American Wild Ale
3292,3.5,7.0,Mort Subite Oude Gueuze,Gueuze
1155,4.0,10.0,Pannepot,Quadrupel (Quad)
3176,2.0,9.0,Squall IPA,American Double / Imperial IPA
885,4.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
4435,4.0,11.0,Imperial Stout,American Double / Imperial Stout
513,4.0,11.5,Marshal Zhukov's Imperial Stout - Cedar Aged (Humidor Series),Russian Imperial Stout
3089,3.5,9.6,Murray's Heart Of Darkness Oak Aged,American Double / Imperial Stout
2675,3.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A. On Rye,American Double / Imperial IPA
1602,5.0,9.0,Stoudt's Barrel Aged  Fat Dog (Imperial Oatmeal Stout),American Double / Imperial Stout
517,4.0,10.5,Stone Imperial Russian Stout,Russian Imperial Stout
1702,4.0,10.0,Brooklyn Black Chocolate Stout,Russian Imperial Stout
4234,4.5,9.2,Stone 12th Anniversary Bitter Chocolate Oatmeal Stout,American Double / Imperial Stout
3359,4.5,8.0,Hop Rod Rye,Rye Beer
4416,3.5,10.5,Schlafly Reserve - Imperial Stout,Russian Imperial Stout
2726,4.0,7.5,Lips Of Faith - Le Terroir,American Wild Ale
4343,3.5,7.5,Blue Point Rastafa Rye Ale,Rye Beer
4100,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
2891,3.5,5.6,Full Moon Pale Rye Ale,Rye Beer
141,4.5,,Lambic #5,American Wild Ale
1738,4.0,12.5,Thomas Creek Up The Creek,American Double / Imperial IPA
3059,3.5,12.0,AleSmith Speedway Stout,American Double / Imperial Stout
728,5.0,6.5,Geuze Cuvée J&J (Joost En Jessie) Blauw (Blue),Gueuze
3812,4.5,11.0,Pliny The Younger,American Double / Imperial IPA
4966,4.0,8.2,Schneider-Brooklyner Hopfen-Weisse,Weizenbock
2516,4.0,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
3319,4.0,9.1,Great Lakes Lake Erie Monster,American Double / Imperial IPA
220,4.0,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
1353,3.5,5.4,LeBleu,American Wild Ale
4967,2.5,8.4,The Big DIPA 3,American Double / Imperial IPA
317,3.5,8.0,Heavy Seas - Siren Noire Imperial Chocolate Stout,American Double / Imperial Stout
2926,5.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
742,4.5,10.0,Imperial Cream Dream II: Electric Boogaloo,American Double / Imperial IPA
1360,4.5,10.0,Nielsbohrium,American Double / Imperial Stout
4857,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
4241,4.0,10.5,Stone Belgo Anise Imperial Russian Stout,Russian Imperial Stout
3654,4.0,9.0,Unfiltered Double Simcoe IPA,American Double / Imperial IPA
4920,3.0,12.0,Founders Devil Dancer,American Double / Imperial IPA
2218,1.5,5.2,Fiend Red Rye Ale,Rye Beer
4562,5.0,7.7,Weihenstephaner Vitus,Weizenbock
1560,4.5,8.0,Warbird,American Double / Imperial IPA
99,2.5,8.6,Isotope PU240,American Double / Imperial IPA
2963,3.5,8.0,Black Cauldron Imperial Stout,American Double / Imperial Stout
4001,3.5,10.0,Robert Johnson's Hellhound On My Ale,American Double / Imperial IPA
789,5.0,11.5,Hunahpu's Imperial Stout - Rum Barrel Aged,American Double / Imperial Stout
1868,4.5,8.75,Ale To The Chief,American Double / Imperial IPA
3576,4.0,8.8,Cappuccino Stout,American Double / Imperial Stout
4539,4.0,10.0,Sea Monster Imperial Stout,American Double / Imperial Stout
2120,5.0,10.5,Ephraim,American Double / Imperial IPA
3610,4.5,8.0,Columbus Bodhi DIPA,American Double / Imperial IPA
489,5.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1685,3.0,7.7,Stone Ruination IPA,American Double / Imperial IPA
4054,4.0,7.5,Mill Street Weizenbock,Weizenbock
1830,4.5,11.3,Trappistes Rochefort 10,Quadrupel (Quad)
2147,3.0,5.0,Bourgogne Des Flandres,Flanders Red Ale
3699,4.0,9.4,B.O.R.I.S. The Crusher Oatmeal-Imperial Stout,Russian Imperial Stout
230,3.5,9.5,Allagash Interlude,American Wild Ale
3725,4.0,13.0,Bourbon County Brand Coffee Stout,American Double / Imperial Stout
3034,4.0,9.2,471 IPA,American Double / Imperial IPA
698,3.5,11.6,White Birch Apprentice Series Natasha Ale,Russian Imperial Stout
3955,4.5,12.5,Parabola,Russian Imperial Stout
4594,4.0,10.3,Maharaja,American Double / Imperial IPA
2244,4.5,10.0,GUBNA Imperial IPA,American Double / Imperial IPA
4580,4.5,7.5,Beer Geek Breakfast,American Double / Imperial Stout
2317,4.0,9.0,La Vache Folle Double IPA - Simcoe,American Double / Imperial IPA
1749,4.0,11.3,Woodcut No. 5 - Oak-Aged Belgian Style Quad Ale,Quadrupel (Quad)
4876,4.0,10.5,Ephraim,American Double / Imperial IPA
877,4.0,10.0,Oak Aged Imperial Stout,American Double / Imperial Stout
462,4.5,7.7,Stone Ruination IPA,American Double / Imperial IPA
1815,4.0,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
3185,4.0,9.5,Péché Mortel (Imperial Stout Au Cafe),American Double / Imperial Stout
373,4.5,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
2226,5.0,13.0,Black Albert,Russian Imperial Stout
701,4.5,11.0,Cuvee De Tomme,American Wild Ale
3110,3.5,9.0,Double Simcoe IPA,American Double / Imperial IPA
2503,4.5,10.1,Silva Stout,American Double / Imperial Stout
3262,4.0,11.5,Marshal Zhukov's Imperial Stout,Russian Imperial Stout
2681,4.0,10.5,Schlafly Reserve - Imperial Stout,Russian Imperial Stout
4850,4.5,8.5,DuganA IPA,American Double / Imperial IPA
3076,3.5,9.8,Three Philosophers Belgian Style Blend (Quadrupel),Quadrupel (Quad)
2231,4.0,8.5,Moylander Double IPA,American Double / Imperial IPA
839,4.0,9.0,Old Rasputin Russian Imperial Stout,Russian Imperial Stout
1936,4.0,16.8,Mephistopheles' Stout,American Double / Imperial Stout
2311,4.5,10.0,Duck-Rabbit Rabid Duck,Russian Imperial Stout
1536,4.0,9.4,Green Flash Imperial India Pale Ale,American Double / Imperial IPA
463,3.0,9.7,Hop Crisis,American Double / Imperial IPA
1937,4.0,18.0,120 Minute IPA,American Double / Imperial IPA
776,3.5,8.8,Cappuccino Stout,American Double / Imperial Stout
409,4.0,9.73,Dépuceleuse,American Wild Ale
1082,3.5,9.0,La Vache Folle - Milk Stout,American Double / Imperial Stout
957,4.5,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
46,4.0,12.0,Smuttynose Gravitation (Big Beer Series),Quadrupel (Quad)
1635,2.0,8.9,Stone 14th Anniversary Emperial IPA,American Double / Imperial IPA
578,4.5,9.0,90 Minute IPA,American Double / Imperial IPA
442,4.0,8.75,Ale To The Chief,American Double / Imperial IPA
3764,4.0,9.0,Baby Tree,Quadrupel (Quad)
2284,4.0,8.0,Hop Rod Rye,Rye Beer
4461,3.5,8.75,Drake's Drakonic Imperial Stout,Russian Imperial Stout
2105,5.0,10.2,Trappist Westvleteren 12,Quadrupel (Quad)
2361,4.0,7.5,Hop Whore,American Double / Imperial IPA
3552,4.0,7.5,Hitachino Nest Espresso Stout,American Double / Imperial Stout
4891,4.0,6.6,Founders Black Rye,Rye Beer
4377,4.0,11.2,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout
1143,4.0,8.2,Maximus,American Double / Imperial IPA
3744,3.0,9.5,Double Jack,American Double / Imperial IPA
3819,4.0,9.0,Twin Sisters Double IPA,American Double / Imperial IPA
3947,4.0,11.5,Hunahpu's Imperial Stout,American Double / Imperial Stout
1349,4.0,6.6,Founders Red's Rye PA,Rye Beer
1287,3.5,9.6,Creme Brulee (Imperial Milk Stout),American Double / Imperial Stout
4218,4.5,9.1,Storm King Stout,Russian Imperial Stout
1651,4.5,9.0,Racer X,American Double / Imperial IPA
1545,4.0,10.0,St. Bernardus Abt 12,Quadrupel (Quad)
3989,4.0,7.2,Big Boat Oatmeal Stout (Whiskey Barrel),American Double / Imperial Stout
1707,4.0,9.75,Drake's Denogginizer,American Double / Imperial IPA
2739,3.5,9.0,Mr. Mephisto's Imperial Stout,Russian Imperial Stout
3418,4.0,8.3,Founders Breakfast Stout,American Double / Imperial Stout
1442,3.5,10.0,Ryan Sullivan's Imperial Stout,Russian Imperial Stout
4454,5.0,15.0,Dark Lord Imperial Stout,Russian Imperial Stout
4030,5.0,9.0,Double Simcoe IPA,American Double / Imperial IPA
1503,4.0,8.7,Moonglow Weizenbock,Weizenbock
972,3.5,10.0,He'Brew Bittersweet Lenny's R.I.P.A.,American Double / Imperial IPA
3937,4.0,10.0,Night Rider,American Double / Imperial Stout
4962,4.0,7.68,Avery Anniversary Ale - Fifteen,American Wild Ale
4150,3.5,8.0,Ommegeddon,American Wild Ale
802,4.5,8.0,Great Lakes Glockenspiel Weizenbock,Weizenbock
1580,4.0,11.0,Choklat,American Double / Imperial Stout
1766,3.5,12.5,Big Black Voodoo Daddy,American Double / Imperial Stout
1932,4.5,10.0,Hop Dam Triple IPA,American Double / Imperial IPA
2324,4.5,8.0,Double Sunshine IPA,American Double / Imperial IPA
1547,5.0,8.5,YuleSmith (Summer),American Double / Imperial IPA
1929,4.0,9.5,Unearthly (Imperial India Pale Ale),American Double / Imperial IPA
2330,4.0,10.5,Ten FIDY,Russian Imperial Stout
1379,4.0,11.5,Hop'solutely,American Double / Imperial IPA
